"SIRUTA,N,6,0","NIV,N,1,0","SIRSUP,N,6,0","TIP,N,2,0","DENLOC,C,40","ULT,C,1","MED,C,1","JUD,N,2,0","PREFIX,N,6,0","REGIUNE,N,1,0","CODP,N,6,0","FSJ,N,2,0","FS2,C,5","FS3,C,7","FSL,N,6,0","FICTIV,N,1,0"
35795,3,35759,23,HUDUM,1,3,7,0,1,717113,7,40811,3005955,3456,
35802,3,35759,23,MANASTIREA DOAMNEI,1,3,7,0,1,717114,7,40811,3007124,3457,
35811,3,35759,23,ORASENI-DEAL,1,3,7,0,1,717116,7,40811,3008316,3458,
35820,3,35759,23,ORASENI-VALE,1,3,7,0,1,717117,7,40811,3008317,3459,
37057,2,74,3,DANGENI,0,3,7,0,1,0,7,40838,,3460,
37066,3,37057,22,DANGENI,1,3,7,0,1,717120,7,40838,1003859,3461,
37075,3,37057,23,HULUB,1,3,7,0,1,717121,7,40838,3005958,3462,
37084,3,37057,23,IACOBENI,1,3,7,0,1,717122,7,40838,3006003,3463,
37093,3,37057,23,STRAHOTIN,1,3,7,0,1,717123,7,40838,3011561,3464,
37011,2,74,3,DERSCA,0,3,7,0,1,0,7,40860,,3465,
37020,3,37011,22,DERSCA,1,3,7,0,1,717125,7,40860,1004033,3466,
37039,3,39942,22,LOZNA,1,3,7,0,1,717126,7,41441,1006741,3551,
37048,3,39942,23,STRATENI,1,3,7,0,1,717127,7,41441,3011585,3552,
37100,2,74,3,DOBARCENI,0,3,7,0,1,0,7,40876,,3471,
37119,3,37100,22,DOBARCENI,1,3,7,0,1,717130,7,40876,1004098,3472,
37128,3,37100,23,BIVOLARI,1,3,7,0,1,717131,7,40876,3001120,3473,
37164,3,37100,23,BRATENI,1,3,7,0,1,717132,7,40876,3001586,3474,
37137,3,37100,23,CISMANESTI,1,3,7,0,1,717133,7,40876,3002865,3475,
37146,3,37100,23,LIVADA,1,3,7,0,1,717134,7,40876,3006687,3476,
37155,3,37100,23,MURGUTA,1,3,7,0,1,717136,7,40876,3007840,3477,
37173,2,74,3,DRAGUSENI,0,3,7,0,1,0,7,40941,,3478,
37182,3,37173,22,DRAGUSENI,1,3,7,0,1,717140,7,40941,1004323,3479,
37191,3,37173,23,PODRIGA,1,3,7,0,1,717141,7,40941,3009108,3480,
37208,3,37173,23,SARATA-DRAGUSENI,1,3,7,0,1,717142,7,40941,3010540,3481,
37217,2,74,3,DURNESTI,0,3,7,0,1,0,7,40972,,3482,
37226,3,37217,22,DURNESTI,1,3,7,0,1,717145,7,40972,1004486,3483,
37235,3,37217,23,BABICENI,1,3,7,0,1,717146,7,40972,3000404,3484,
37244,3,37217,23,BARSANESTI,1,3,7,0,1,717147,7,40972,3000800,3485,
37253,3,37217,23,BROSTENI,1,3,7,0,1,717148,7,40972,3001688,3486,
37262,3,37217,23,CUCUTENI,1,3,7,0,1,717149,7,40972,3003677,3487,
37271,3,37217,23,GURANDA,1,3,7,0,1,717151,7,40972,3005656,3488,
37280,2,74,2,ORAS FLAMANZI,0,1,7,0,1,0,7,31943,,3339,
37299,3,37280,17,FLAMANZI,1,1,7,0,1,717155,7,31943,1004780,3340,
38438,3,37280,19,CHITOVENI,1,1,7,0,1,717156,7,31943,3002714,3343,
38410,3,37280,18,NICOLAE BALCESCU,1,1,7,0,1,717157,7,31943,2008017,3341,
37315,3,37280,18,POIANA,1,1,7,0,1,717158,7,31943,2009194,3342,
38447,3,37280,19,PRISACANI,1,1,7,0,1,717159,7,31943,3009542,3344,
37324,2,74,3,FRUMUSICA,0,3,7,0,1,0,7,41048,,3489,
37333,3,37324,22,FRUMUSICA,1,3,7,0,1,717160,7,41048,1004894,3490,
37342,3,37324,23,BOSCOTENI,1,3,7,0,1,717161,7,41048,3001421,3491,
37351,3,37324,23,RADENI,1,3,7,0,1,717162,7,41048,3009732,3492,
37379,3,37324,23,SENDRENI,1,3,7,0,1,717164,7,41048,3010905,3493,
37360,3,37324,23,STORESTI,1,3,7,0,1,717163,7,41048,3011556,3494,
37388,3,37324,23,VLADENI-DEAL,1,3,7,0,1,717166,7,41048,3013477,3495,
37397,2,74,3,GEORGE ENESCU,0,3,7,0,1,0,7,41097,,3496,
37404,3,37397,22,DUMENI,1,3,7,0,1,717172,7,41097,1004450,3497,
37413,3,37397,23,ARBOREA,1,3,7,0,1,717171,7,41097,3000266,3498,
37422,3,37397,23,GEORGE ENESCU,1,3,7,0,1,717170,7,41097,3005149,3499,
37431,3,37397,23,POPENI,1,3,7,0,1,717179,7,41097,3009349,3500,
37440,3,37397,23,STANCA,1,3,7,0,1,717174,7,41097,3011391,3501,
37459,2,74,3,GORBANESTI,0,3,7,0,1,0,7,41164,,3502,
37468,3,37459,22,GORBANESTI,1,3,7,0,1,717175,7,41164,1005420,3503,
37477,3,37459,23,BATRANESTI,1,3,7,0,1,717176,7,41164,3000878,3504,
37486,3,37459,23,GEORGE COSBUC,1,3,7,0,1,717177,7,41164,3005148,3505,
37495,3,37459,23,MIHAI EMINESCU,1,3,7,0,1,717178,7,41164,3007461,3506,
37501,3,37459,23,SILISCANI,1,3,7,0,1,717179,7,41164,3011017,3507,
37510,3,37459,23,SOCRUJENI,1,3,7,0,1,717181,7,41164,3011257,3508,
37538,3,37459,23,VANATORI,1,3,7,0,1,717182,7,41164,3013177,3509,
37529,3,37459,23,VIFORENI,1,3,7,0,1,717183,7,41164,3013367,3510,
37618,2,74,3,HANESTI,0,3,7,0,1,0,7,41235,,3511,
37627,3,37618,22,HANESTI,1,3,7,0,1,717195,7,41235,1005727,3512,
37636,3,37618,23,BOROLEA,1,3,7,0,1,717196,7,41235,3001391,3513,
37645,3,37618,23,MOARA JORII,1,3,7,0,1,717197,7,41235,3007618,3514,
37654,3,37618,23,SARATA-BASARAB,1,3,7,0,1,717198,7,41235,3010539,3515,
37663,3,37618,23,SLOBOZIA HANESTI,1,3,7,0,1,717199,7,41235,3011204,3516,
37547,2,74,3,HAVARNA,0,3,7,0,1,0,7,41246,,3517,
37556,3,37547,22,HAVARNA,1,3,7,0,1,717185,7,41246,1005783,3518,
37565,3,37547,23,BALINTI,1,3,7,0,1,717186,7,41246,3000597,3519,
37574,3,37547,23,GALBENI,1,3,7,0,1,717187,7,41246,3004993,3520,
37583,3,37547,23,GARBENI,1,3,7,0,1,717188,7,41246,3005062,3521,
37592,3,37547,23,NICULCEA,1,3,7,0,1,717189,7,41246,3008045,3522,
37609,3,37547,23,TATARASENI,1,3,7,0,1,717191,7,41246,3011921,3523,
37672,2,74,3,HILISEU-HORIA,0,3,7,0,1,0,7,41254,,3524,
37681,3,37672,22,HILISEU-HORIA,1,3,7,0,1,717200,7,41254,1005823,3525,
37690,3,37672,23,CORJAUTI,1,3,7,0,1,717201,7,41254,3003231,3526,
37707,3,37672,23,HILISEU-CLOSCA,1,3,7,0,1,717202,7,41254,3005821,3527,
37716,3,37672,23,HILISEU-CRISAN,1,3,7,0,1,717203,7,41254,3005822,3528,
37725,3,37672,23,IEZER,1,3,7,0,1,717204,7,41254,3006093,3529,
37734,2,74,3,HLIPICENI,0,3,7,0,1,0,7,41256,,3530,
37743,3,37734,22,HLIPICENI,1,3,7,0,1,717205,7,41256,1005835,3531,
37752,3,37734,23,DRAGALINA,1,3,7,0,1,717206,7,41256,3004248,3532,
37761,3,37734,23,VICTORIA,1,3,7,0,1,717207,7,41256,3013346,3533,
37770,2,74,3,HUDESTI,0,3,7,0,1,0,7,41281,,3534,
37789,3,37770,22,HUDESTI,1,3,7,0,1,717210,7,41281,1005953,3535,
37798,3,37770,23,ALBA,1,3,7,0,1,717211,7,41281,3000082,3536,
37805,3,37770,23,BARANCA,1,3,7,0,1,717212,7,41281,3000712,3537,
37814,3,37770,23,MLENAUTI,1,3,7,0,1,717213,7,41281,3007606,3539,
37823,2,74,3,IBANESTI,0,3,7,0,1,0,7,41298,,3541,
37832,3,37823,22,IBANESTI,1,3,7,0,1,717215,7,41298,1006047,3542,
37841,3,37823,23,DUMBRAVITA,1,3,7,0,1,717216,7,41298,3004444,3543,
37850,2,74,3,LEORDA,0,3,7,0,1,0,7,41405,,3544,
37869,3,37850,22,LEORDA,1,3,7,0,1,717220,7,41405,1006577,3545,
37878,3,37850,23,BELCEA,1,3,7,0,1,717221,7,41405,3000927,3546,
37887,3,37850,23,COSTINESTI,1,3,7,0,1,717222,7,41405,3003391,3547,
37896,3,37850,23,DOLINA,1,3,7,0,1,717223,7,41405,3004184,3548,
37903,3,37850,23,MITOC,1,3,7,0,1,717224,7,41405,3007590,3549,
37912,2,74,3,LUNCA,0,3,7,0,1,0,7,41455,,3553,
37921,3,37912,22,LUNCA,1,3,7,0,1,717225,7,41455,1006792,3554,
37930,3,37912,23,STROIESTI,1,3,7,0,1,717226,7,41455,3011605,3555,
37949,3,37912,23,ZLATUNOAIA,1,3,7,0,1,717227,7,41455,3013727,3556,
37958,2,74,3,MANOLEASA,0,3,7,0,1,0,7,41523,,3557,
37967,3,37958,22,MANOLEASA,1,3,7,0,1,717230,7,41523,1007168,3558,
37976,3,37958,23,BOLD,1,3,7,0,1,717231,7,41523,3001324,3559,
37985,3,37958,23,FLONDORA,1,3,7,0,1,717232,7,41523,3004782,3560,
37994,3,37958,23,IORGA,1,3,7,0,1,717233,7,41523,3006203,3561,
38009,3,37958,23,LIVENI,1,3,7,0,1,717234,7,41523,3006699,3562,
38018,3,37958,23,LOTURI,1,3,7,0,1,717236,7,41523,3006737,3563,
38027,3,37958,23,MANOLEASA-PRUT,1,3,7,0,1,717237,7,41523,3007169,3564,
38036,3,37958,23,SADOVENI,1,3,7,0,1,717238,7,41523,3010289,3565,
38045,3,37958,23,SERPENITA,1,3,7,0,1,717239,7,41523,3010946,3566,
38054,3,37958,23,ZAHORENI,1,3,7,0,1,717241,7,41523,3013626,3567,
38063,2,74,3,MIHAI EMINESCU,0,3,7,0,1,0,7,41583,,3568,
38072,3,38063,22,IPOTESTI,1,3,7,0,1,717253,7,41583,1006211,3569,
38081,3,38063,23,BAISA,1,3,7,0,1,717246,7,41583,3000514,3570,
38090,3,38063,23,CATAMARESTI,1,3,7,0,1,717247,7,41583,3002374,3571,
38107,3,38063,23,CATAMARESTI-DEAL,1,3,7,0,1,717248,7,41583,3002375,3572,
38116,3,38063,23,CERVICESTI,1,3,7,0,1,717249,7,41583,3002535,3573,
38125,3,38063,23,CERVICESTI-DEAL,1,3,7,0,1,717251,7,41583,3002536,3574,
38134,3,38063,23,CUCORANI,1,3,7,0,1,717252,7,41583,3003661,3575,
38143,3,38063,23,MANOLESTI,1,3,7,0,1,717254,7,41583,3007170,3576,
38152,3,38063,23,STANCESTI,1,3,7,0,1,717256,7,41583,3011402,3577,
38161,2,74,3,MIHAILENI,0,3,7,0,1,0,7,41589,,3578,
38170,3,38161,22,MIHAILENI,1,3,7,0,1,717260,7,41589,1007484,3579,
38189,3,39967,23,CALINESTI,1,3,7,0,1,717261,7,40490,3002080,3401,
38198,3,39967,22,CANDESTI,1,3,7,0,1,717262,7,40490,1002178,3400,
38205,3,38161,23,PARAU NEGRU,1,3,7,0,1,717263,7,41589,3008573,3580,
38214,3,38161,23,ROGOJESTI,1,3,7,0,1,717264,7,41589,3010018,3581,
38223,3,39967,23,TALPA,1,3,7,0,1,717264,7,40490,3011780,3402,
38232,3,39967,23,VITCANI,1,3,7,0,1,717267,7,40490,3013454,3403,
38241,2,74,3,MIHALASENI,0,3,7,0,1,0,7,41593,,3582,
38250,3,38241,22,MIHALASENI,1,3,7,0,1,717270,7,41593,1007491,3583,
38269,3,38241,23,CARAIMAN,1,3,7,0,1,717271,7,41593,3002243,3584,
38278,3,38241,23,NASTASE,1,3,7,0,1,717272,7,41593,3007902,3585,
38287,3,38241,23,NEGRESTI,1,3,7,0,1,717273,7,41593,3007966,3586,
38296,3,38241,23,PAUN,1,3,7,0,1,717274,7,41593,3008669,3587,
38303,3,38241,23,SARATA,1,3,7,0,1,717276,7,41593,3010538,3588,
38312,3,38241,23,SLOBOZIA SILISCANI,1,3,7,0,1,717277,7,41593,3011210,3589,
38321,2,74,3,MILEANCA,0,3,7,0,1,0,7,41600,,3590,
38330,3,38321,22,MILEANCA,1,3,7,0,1,717280,7,41600,1007514,3591,
38349,3,38321,23,CODRENI,1,3,7,0,1,717281,7,41600,3003039,3592,
38358,3,38321,23,SCUTARI,1,3,7,0,1,717282,7,41600,3010822,3593,
38367,3,38321,23,SELISTEA,1,3,7,0,1,717283,7,41600,3010896,3594,
38376,2,74,3,MITOC,0,3,7,0,1,0,7,41616,,3595,
38385,3,38376,22,MITOC,1,3,7,0,1,717285,7,41616,1007589,3596,
38394,3,38376,23,HORIA,1,3,7,0,1,717286,7,41616,3005914,3597,
38456,2,74,3,NICSENI,0,3,7,0,1,0,7,41809,,3598,
38465,3,38456,22,NICSENI,1,3,7,0,1,717290,7,41809,1008043,3599,
38474,3,38456,23,DACIA,1,3,7,0,1,717291,7,41809,3003791,3600,
38483,3,38456,23,DOROBANTI,1,3,7,0,1,717292,7,41809,3004215,3601,
38492,2,74,3,PALTINIS,0,3,7,0,1,0,7,42113,,3602,
38508,3,38492,22,PALTINIS,1,3,7,0,1,717295,7,42113,1008519,3603,
38517,3,38492,23,CUZLAU,1,3,7,0,1,717296,7,42113,3003785,3604,
38526,3,38492,23,HORODISTEA,1,3,7,0,1,717297,7,42113,3005925,3605,
38535,3,38492,23,SLOBOZIA,1,3,7,0,1,717298,7,42113,3011182,3606,
38544,2,74,3,POMARLA,0,3,7,0,1,0,7,42255,,3607,
38553,3,38544,22,POMARLA,1,3,7,0,1,717300,7,42255,1009334,3608,
38562,3,38544,23,HULUBESTI,1,3,7,0,1,717301,7,42255,3005961,3609,
38571,3,38544,23,RACOVAT,1,3,7,0,1,717302,7,42255,3009706,3610,
38580,2,74,3,PRAJENI,0,3,7,0,1,0,7,42277,,3611,
38599,3,38580,22,PRAJENI,1,3,7,0,1,717305,7,42277,1009461,3612,
38606,3,38580,23,CAMPENI,1,3,7,0,1,717306,7,42277,3002148,3613,
38615,3,38580,23,LUPARIA,1,3,7,0,1,717307,7,42277,3006900,3614,
38624,3,38580,23,MILETIN,1,3,7,0,1,717308,7,42277,3007519,3615,
35839,2,74,3,RACHITI,0,3,7,0,1,0,7,42316,,3616,
35848,3,35839,22,RACHITI,1,3,7,0,1,717310,7,42316,1009686,3617,
35857,3,35839,23,CISMEA,1,3,7,0,1,717311,7,42316,3002867,3618,
35866,3,35839,23,COSTESTI,1,3,7,0,1,717312,7,42316,3003380,3619,
35875,3,35839,23,ROSIORI,1,3,7,0,1,717313,7,42316,3010091,3620,
38633,2,74,3,RADAUTI-PRUT,0,3,7,0,1,0,7,42331,,3621,
38642,3,38633,22,RADAUTI-PRUT,1,3,7,0,1,717315,7,42331,1009730,3622,
38651,3,38633,23,MIORCANI,1,3,7,0,1,717316,7,42331,3007543,3623,
38660,3,38633,23,REDIU,1,3,7,0,1,717317,7,42331,3009924,3624,
38679,2,74,3,RAUSENI,0,3,7,0,1,0,7,42361,,3625,
38688,3,38679,22,RAUSENI,1,3,7,0,1,717320,7,42361,1009875,3626,
38697,3,38679,23,DOINA,1,3,7,0,1,717321,7,42361,3004172,3627,
38704,3,38679,23,POGORASTI,1,3,7,0,1,717322,7,42361,3009166,3628,
38713,3,38679,23,REDIU,1,3,7,0,1,717317,7,42361,3009930,3629,
38722,3,38679,23,STOLNICENI,1,3,7,0,1,717324,7,42361,3011551,3630,
38731,2,74,3,RIPICENI,0,3,7,0,1,0,7,42388,,3631,
38740,3,38731,22,RIPICENI,1,3,7,0,1,717325,7,42388,1009985,3632,
38759,3,38731,23,CINGHINIIA,1,3,7,0,1,717326,7,42388,3002754,3633,
38768,3,38731,23,LEHNESTI,1,3,7,0,1,717327,7,42388,3006561,3634,
38777,3,38731,23,MOVILA RUPTA,1,3,7,0,1,717328,7,42388,3007765,3635,
38786,3,38731,23,POPOAIA,1,3,7,0,1,717329,7,42388,3009388,3636,
38802,3,38731,23,RASCA,1,3,7,0,1,717331,7,42388,3009820,3637,
38795,3,38731,23,RIPICENII VECHI,1,3,7,0,1,717332,7,42388,3009986,3638,
38811,2,74,3,ROMA,0,3,7,0,1,0,7,42398,,3639,
38820,3,38811,22,ROMA,1,3,7,0,1,717335,7,42398,1010029,3640,
38839,3,38811,23,COTARGACI,1,3,7,0,1,717336,7,42398,3003406,3641,
38848,2,74,3,ROMANESTI,0,3,7,0,1,0,7,42401,,3642,
38857,3,38848,22,ROMANESTI,1,3,7,0,1,717340,7,42401,1010042,3643,
38866,3,38848,23,DAMIDENI,1,3,7,0,1,717341,7,42401,3003830,3644,
38875,3,38848,23,ROMANESTI-VALE,1,3,7,0,1,717342,7,42401,3010049,3645,
38884,3,38848,23,SARATA,1,3,7,0,1,717343,7,42401,3010531,3646,
38893,2,74,3,SANTA MARE,0,3,7,0,1,0,7,42512,,3647,
38900,3,38893,22,SANTA MARE,1,3,7,0,1,717345,7,42512,1010484,3648,
38919,3,38893,23,BADARAI,1,3,7,0,1,717346,7,42512,3000439,3649,
38928,3,38893,23,BERZA,1,3,7,0,1,717347,7,42512,3001026,3650,
38937,3,38893,23,BOGDANESTI,1,3,7,0,1,717348,7,42512,3001262,3651,
38946,3,38893,23,DURNESTI,1,3,7,0,1,717349,7,42512,3004487,3652,
38955,3,38893,23,ILISENI,1,3,7,0,1,717351,7,42512,3006134,3653,
38964,3,38893,23,RANGHILESTI,1,3,7,0,1,717352,7,42512,3009801,3654,
38973,3,38893,23,RANGHILESTI-DEAL,1,3,7,0,1,717353,7,42512,3009802,3655,
39122,2,74,3,SENDRICENI,0,3,7,0,1,0,7,42600,,3656,
39131,3,39122,22,SENDRICENI,1,3,7,0,1,717380,7,42600,1010908,3657,
39140,3,39122,23,HORLACENI,1,3,7,0,1,717381,7,42600,3005919,3658,
39159,3,39122,23,PADURENI,1,3,7,0,1,717382,7,42600,3008446,3659,
35884,2,74,3,STAUCENI,0,3,7,0,1,0,7,42716,,3660,
35893,3,35884,22,STAUCENI,1,3,7,0,1,717355,7,42716,1011443,3661,
35900,3,35884,23,SILISTEA,1,3,7,0,1,717356,7,42716,3011025,3662,
35919,3,35884,23,TOCILENI,1,3,7,0,1,717357,7,42716,3012176,3663,
35928,3,35884,23,VICTORIA,1,3,7,0,1,717358,7,42716,3013345,3664,
39168,2,74,2,ORAS STEFANESTI,0,1,7,0,1,0,7,32042,,3352,
39177,3,39168,17,STEFANESTI,1,1,7,0,1,717385,7,32042,1011465,3353,
39186,3,39168,18,BADIUTI,1,1,7,0,1,717386,7,32042,2000458,3354,
39195,3,39168,18,BOBULESTI,1,1,7,0,1,717387,7,32042,2001194,3355,
39202,3,39168,18,STANCA,1,1,7,0,1,717388,7,32042,2011395,3356,
39211,3,39168,18,STEFANESTI-SAT,1,1,7,0,1,717389,7,32042,2011473,3357,
39220,2,74,3,STIUBIENI,0,3,7,0,1,0,7,42731,,3665,
39239,3,39220,22,STIUBIENI,1,3,7,0,1,717390,7,42731,1011523,3666,
39248,3,39220,23,IBANEASA,1,3,7,0,1,717391,7,42731,3006044,3667,
39257,3,39220,23,NEGRENI,1,3,7,0,1,717392,7,42731,3007952,3668,
38982,2,74,3,SUHARAU,0,3,7,0,1,0,7,42762,,3669,
38991,3,38982,22,SUHARAU,1,3,7,0,1,717360,7,42762,1011668,3670,
39006,3,38982,23,IZVOARE,1,3,7,0,1,717361,7,42762,3006279,3671,
39015,3,38982,23,LISNA,1,3,7,0,1,717362,7,42762,3006672,3672,
39024,3,38982,23,OROFTIANA,1,3,7,0,1,717363,7,42762,3008352,3673,
39033,3,38982,23,PLEVNA,1,3,7,0,1,717364,7,42762,3009010,3674,
39042,3,38982,23,SMARDAN,1,3,7,0,1,717366,7,42762,3011215,3675,
39051,2,74,3,SULITA,0,3,7,0,1,0,7,42766,,3676,
39060,3,39051,22,SULITA,1,3,7,0,1,717370,7,42766,1011680,3677,
39079,3,39983,22,BLANDESTI,1,3,7,0,1,717371,7,40277,1001145,3384,
39088,3,39983,23,CERCHEJENI,1,3,7,0,1,717372,7,40277,3002485,3385,
39097,3,39051,23,CHELIS,1,3,7,0,1,717373,7,42766,3002580,3678,
39104,3,39051,23,DRACSANI,1,3,7,0,1,717374,7,42766,3004241,3679,
39113,3,39983,23,SOLDANESTI,1,3,7,0,1,717376,7,40277,3011294,3386,
39266,2,74,3,TODIRENI,0,3,7,0,1,0,7,42869,,3680,
39275,3,39266,22,TODIRENI,1,3,7,0,1,717395,7,42869,1012180,3681,
39284,3,39266,23,CERNESTI,1,3,7,0,1,717396,7,42869,3002516,3682,
39293,3,39266,23,FLORESTI,1,3,7,0,1,717397,7,42869,3004793,3683,
39300,3,39266,23,GARBESTI,1,3,7,0,1,717398,7,42869,3005063,3684,
39319,3,39266,23,IURESTI,1,3,7,0,1,717399,7,42869,3006248,3685,
39328,2,74,3,TRUSESTI,0,3,7,0,1,0,7,42904,,3686,
39337,3,39328,22,TRUSESTI,1,3,7,0,1,717400,7,42904,1012337,3687,
39346,3,39328,23,BUHACENI,1,3,7,0,1,717401,7,42904,3001831,3688,
39355,3,39328,23,CIRITEI,1,3,7,0,1,717402,7,42904,3002863,3689,
39364,3,39328,23,DRISLEA,1,3,7,0,1,717403,7,42904,3004350,3690,
39373,3,39328,23,IONASENI,1,3,7,0,1,717404,7,42904,3006188,3691,
39382,3,39328,23,PASATENI,1,3,7,0,1,717406,7,42904,3008622,3692,
39391,2,74,3,TUDORA,0,3,7,0,1,0,7,42907,,3693,
39408,3,39391,22,TUDORA,1,3,7,0,1,717410,7,42907,1012348,3694,
39417,2,74,3,UNGURENI,0,3,7,0,1,0,7,42952,,3695,
39426,3,39417,22,UNGURENI,1,3,7,0,1,717415,7,42952,1012508,3696,
39435,3,39417,23,BORZESTI,1,3,7,0,1,717416,7,42952,3001415,3697,
39444,3,39417,23,CALUGARENI,1,3,7,0,1,717417,7,42952,3002116,3698,
39453,3,39417,23,CALUGARENII NOI,1,3,7,0,1,717418,7,42952,3002122,3699,
39462,3,39417,23,DURNESTI,1,3,7,0,1,717419,7,42952,3004488,3700,
39480,3,39417,23,MANDRESTI,1,3,7,0,1,717421,7,42952,3007144,3701,
39471,3,39417,23,MIHAI VITEAZU,1,3,7,0,1,717422,7,42952,3007466,3702,
39499,3,39417,23,PLOPENII MARI,1,3,7,0,1,717423,7,42952,3009024,3703,
39505,3,39417,23,PLOPENII MICI,1,3,7,0,1,717424,7,42952,3009025,3704,
39514,3,39417,23,TAUTESTI,1,3,7,0,1,717426,7,42952,3011956,3705,
39523,3,39417,23,VICOLENI,1,3,7,0,1,717427,7,42952,3013340,3706,
39532,2,74,3,UNTENI,0,3,7,0,1,0,7,42958,,3707,
39541,3,39532,22,UNTENI,1,3,7,0,1,717435,7,42958,1012537,3708,
39550,3,39532,23,BURLA,1,3,7,0,1,717436,7,42958,3001918,3709,
39569,3,39532,23,BURLESTI,1,3,7,0,1,717437,7,42958,3001921,3710,
39578,3,39532,23,MANASTIRENI,1,3,7,0,1,717438,7,42958,3007129,3711,
39587,3,39532,23,SOROCENI,1,3,7,0,1,717439,7,42958,3011334,3712,
39596,3,39532,23,VALEA GRAJDULUI,1,3,7,0,1,717441,7,42958,3012830,3713,
39603,3,39532,23,VULTURENI,1,3,7,0,1,717442,7,42958,3013595,3714,
39612,2,74,3,VACULESTI,0,3,7,0,1,0,7,42971,,3715,
39621,3,39612,22,VACULESTI,1,3,7,0,1,717445,7,42971,1012625,3716,
39630,3,39612,23,GOROVEI,1,3,7,0,1,717446,7,42971,3005438,3717,
39649,3,39612,23,SAUCENITA,1,3,7,0,1,717447,7,42971,3010706,3718,
39694,2,74,3,VARFU CAMPULUI,0,3,7,0,1,0,7,43047,,3719,
39701,3,39694,22,VARFU CAMPULUI,1,3,7,0,1,717450,7,43047,1013211,3720,
39710,3,39694,23,IONASENI,1,3,7,0,1,717451,7,43047,3006189,3722,
39729,3,39694,23,LUNCA,1,3,7,0,1,717452,7,43047,3006786,3723,
39658,2,74,3,VIISOARA,0,3,7,0,1,0,7,43087,,3726,
39667,3,39658,22,VIISOARA,1,3,7,0,1,717455,7,43087,1013389,3727,
39676,3,39658,23,CUZA VODA,1,3,7,0,1,717456,7,43087,3003778,3728,
39685,3,39658,23,VIISOARA MICA,1,3,7,0,1,717457,7,43087,3013398,3729,
39738,2,74,3,VLADENI,0,3,7,0,1,0,7,43114,,3730,
39747,3,39738,22,VLADENI,1,3,7,0,1,717460,7,43114,1013474,3731,
39756,3,39738,23,BREHUIESTI,1,3,7,0,1,717461,7,43114,3001649,3732,
39765,3,39738,23,HRISCANI,1,3,7,0,1,717462,7,43114,3005950,3733,
39774,3,39738,23,HUTANI,1,3,7,0,1,717463,7,43114,3005993,3734,
39783,3,39738,23,MANDRESTI,1,3,7,0,1,717464,7,43114,3007143,3735,
39792,2,74,3,VLASINESTI,0,3,7,0,1,0,7,43121,,3736,
39809,3,39792,22,VLASINESTI,1,3,7,0,1,717465,7,43121,1013517,3737,
39818,3,39792,23,MIRON COSTIN,1,3,7,0,1,717466,7,43121,3007568,3738,
39827,3,39792,23,SARBI,1,3,7,0,1,717467,7,43121,3010562,3739,
39836,2,74,3,VORNICENI,0,3,7,0,1,0,7,43134,,3740,
39845,3,39836,22,VORNICENI,1,3,7,0,1,717470,7,43134,1013559,3741,
39854,3,39836,23,DAVIDOAIA,1,3,7,0,1,717471,7,43134,3003898,3742,
39863,3,39836,23,DEALU CRUCII,1,3,7,0,1,717472,7,43134,3003922,3743,
39872,2,74,3,VORONA,0,3,7,0,1,0,7,43135,,3744,
39881,3,39872,22,VORONA,1,3,7,0,1,717475,7,43135,1013562,3745,
39890,3,39872,23,ICUSENI,1,3,7,0,1,717476,7,43135,3006065,3746,
39907,3,39872,23,JOLDESTI,1,3,7,0,1,717477,7,43135,3006401,3747,
39916,3,39872,23,POIANA,1,3,7,0,1,717478,7,43135,3009190,3748,
39925,3,39872,23,VORONA MARE,1,3,7,0,1,717479,7,43135,3013563,3749,
39934,3,39872,23,VORONA-TEODORU,1,3,7,0,1,717481,7,43135,3013564,3750,
83,1,1,40,JUDETUL BRASOV,0,0,8,0,7,0,8,,,3751,
40198,2,83,1,MUNICIPIUL BRASOV,0,1,8,0,7,0,8,11684,,3752,
40205,3,40198,9,BRASOV,1,1,8,0,7,0,8,11684,1001578,3753,
42432,3,40198,10,POIANA BRASOV,1,1,8,0,7,500001,8,11684,2009210,3754,
40278,2,83,4,MUNICIPIUL FAGARAS,0,1,8,0,7,0,8,21706,,3757,
40287,3,40278,9,FAGARAS,1,1,8,0,7,505200,8,21706,1004537,3758,
40241,2,83,4,MUNICIPIUL CODLEA,0,1,8,0,7,0,8,21697,,3755,
40250,3,40241,9,CODLEA,1,1,8,0,7,505100,8,21697,1003037,3756,
40303,2,83,2,ORAS PREDEAL,0,1,8,0,7,0,8,32010,,3763,
40312,3,40303,17,PREDEAL,1,1,8,0,7,505300,8,32010,1009480,3764,
40321,3,40303,18,PARAUL RECE,1,1,8,0,7,505301,8,32010,2008580,3765,
40330,3,40303,18,TIMISU DE JOS,1,1,8,0,7,505302,8,32010,2012111,3766,
40349,3,40303,18,TIMISU DE SUS,1,1,8,0,7,505303,8,32010,2012112,3767,
40367,2,83,2,ORAS RASNOV,0,1,8,0,7,0,8,32013,,3768,
40376,3,40367,17,RASNOV,1,1,8,0,7,505400,8,32013,1009839,3769,
40394,2,83,2,ORAS RUPEA,0,1,8,0,7,0,8,32017,,3770,
40401,3,40394,17,RUPEA,1,1,8,0,7,505500,8,32017,1010194,3771,
40410,3,40394,18,FISER,1,1,8,0,7,505501,8,32017,2004769,3772,
40438,2,83,4,MUNICIPIUL SACELE,0,1,8,0,7,0,8,21743,,3759,
